"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"ndsort benchmarks";"random n=1000 m=10  efficient_binary";"sort";1;0.0021294184;0.000899061085950502;10228661.1666667;2715590.4;245345.833333333;0.127814834
"ndsort benchmarks";"random n=1000 m=10  efficient_sequential";"sort";1;0.00209088933333333;0.00506941995596364;9219155;2451154.8;221890.166666667;0.12525538
"ndsort benchmarks";"linear_front n=1000 m=10  deductive";"sort";1;0.00433775383333333;0.00491766535930372;106531134;7510127.4;1034.6;0.260756021
"ndsort benchmarks";"linear_front n=1000 m=10  rank_intersect";"sort";1;0.0003092672;0.00842156225168507;2913927.83333333;271393.333333333;9828.5;0.018579289
"ndsort benchmarks";"linear_front n=1000 m=10  merge";"sort";1;0.000359441666666667;0.00633322330730868;3447422.83333333;360320;14833.8333333333;0.021540912
"ndsort benchmarks";"linear_front n=1000 m=10  hierarchical";"sort";1;0.00328156183333333;0.000783057895382929;30651971.5;5611862;281601.4;0.197382341
"ndsort benchmarks";"linear_front n=1000 m=10  best_order";"sort";1;0.0009580545;0.00547580033622972;5068146.4;748798;58540.3333333333;0.05718998
"ndsort benchmarks";"linear_front n=1000 m=10  efficient_binary";"sort";1;0.0022778472;0.00388153668970521;11331093.1666667;2992890.66666667;258787.6;0.136808411
"ndsort benchmarks";"linear_front n=1000 m=10  efficient_sequential";"sort";1;0.00233943033333333;0.00367052461733835;11314076.6666667;2989879.33333333;254724.5;0.140621348
"ndsort benchmarks";"sphere_front n=1000 m=10  deductive";"sort";1;0.0043372305;0.00261815759875967;106531272;7510151.5;1035.8;0.259747732
"ndsort benchmarks";"sphere_front n=1000 m=10  rank_intersect";"sort";1;0.000306202333333333;0.00883520287470819;2926802;271074.4;9214.8;0.018487173
"ndsort benchmarks";"sphere_front n=1000 m=10  merge";"sort";1;0.0003699786;0.00503033193997281;3465309.66666667;361787.6;15587;0.022283317
"ndsort benchmarks";"sphere_front n=1000 m=10  hierarchical";"sort";1;0.00327821;0.00219957198812549;30535469.2;5572916.8;279957.4;0.197160222
"ndsort benchmarks";"sphere_front n=1000 m=10  best_order";"sort";1;0.000943738;0.00216055288745908;5075426.6;750123.4;59095.3333333333;0.056689673
"ndsort benchmarks";"sphere_front n=1000 m=10  efficient_binary";"sort";1;0.002235793;0.00606276432966712;11224902.3333333;2957226.33333333;251260;0.134345565
"ndsort benchmarks";"sphere_front n=1000 m=10  efficient_sequential";"sort";1;0.002308609;0.00221460298141575;11207565.2;2954148.66666667;247796.833333333;0.138143641
"ndsort benchmarks";"striated n=1000 m=10  deductive";"sort";1;0.004942697;0.00285342783146681;118525324.6;9612913;3455.4;0.297538336
"ndsort benchmarks";"striated n=1000 m=10  rank_intersect";"sort";1;0.0005609588;0.00333666881767498;6586185.2;1006727.6;2776.4;0.033603334
"ndsort benchmarks";"striated n=1000 m=10  merge";"sort";1;0.0009300136;0.00298518537052103;9736868.4;1806533.83333333;8982.66666666667;0.055913262
"ndsort benchmarks";"striated n=1000 m=10  hierarchical";"sort";1;0.00703813083333333;0.00638714975362823;117989086.4;24854792.5;126542;0.421326068
"ndsort benchmarks";"striated n=1000 m=10  best_order";"sort";1;0.00133617616666667;0.00345204072807254;23884777;3582830.33333333;2156.66666666667;0.080235626
"ndsort benchmarks";"striated n=1000 m=10  efficient_binary";"sort";1;0.000100036363636364;0.0109882807035973;1879824.36363636;446826.090909091;454.727272727273;0.012350016
"ndsort benchmarks";"striated n=1000 m=10  efficient_sequential";"sort";1;0.00198626683333333;0.00371246237741956;37185551.6;11245048;1645.33333333333;0.11939291
"ndsort benchmarks";"csv/dtlz1_n2000_m10  deductive";"sort";1;0.00975506433333333;0.0019234269467713;227723538.4;18106903.8333333;105406;0.58672609
"ndsort benchmarks";"csv/dtlz1_n2000_m10  rank_intersect";"sort";1;0.0008375264;0.00539957581278144;6757776.5;684424.5;39506.8333333333;0.050407788
"ndsort benchmarks";"csv/dtlz1_n2000_m10  merge";"sort";1;0.0009247376;0.00755097752307579;8359574.2;953240.8;53661.5;0.055683401
"ndsort benchmarks";"csv/dtlz1_n2000_m10  hierarchical";"sort";1;0.0067827782;0.00175186032791867;57157197.5;12271334.6666667;593143.833333333;0.407195667
"ndsort benchmarks";"csv/dtlz1_n2000_m10  best_order";"sort";1;0.00329968833333333;0.00205055103814154;13132576.8333333;2161500.33333333;213594;0.198114414
"ndsort benchmarks";"csv/dtlz1_n2000_m10  efficient_binary";"sort";1;0.0072632005;0.00249455018767433;36218722.8333333;10454578.6;813384;0.436140962
"ndsort benchmarks";"csv/dtlz1_n2000_m10  efficient_sequential";"sort";1;0.0061908816;0.00285843608954635;28033949.3333333;8060463.5;627808.166666667;0.373150087
"ndsort benchmarks";"csv/dtlz1_n2000_m2  deductive";"sort";1;0.004055465;0.00488979446848434;44083194.3333333;8370296.83333333;390159;0.243201382
"ndsort benchmarks";"csv/dtlz1_n2000_m2  rank_intersect";"sort";1;0.000308482166666667;0.00649609832596468;2200782.4;353391.2;31482.6666666667;0.018528523
"ndsort benchmarks";"csv/dtlz1_n2000_m2  merge";"sort";1;0.0007982728;0.00331807154765902;8224117.4;1518125.16666667;33317.2;0.047990044
"ndsort benchmarks";"csv/dtlz1_n2000_m2  hierarchical";"sort";1;0.0032347506;0.00298596595072962;50983779.5;9177016.66666667;160963.333333333;0.194719754
"ndsort benchmarks";"csv/dtlz1_n2000_m2  best_order";"sort";1;0.001211104;0.00423158384017331;10924584.6;1978267.6;47298.3333333333;0.07266117
"ndsort benchmarks";"csv/dtlz1_n2000_m2  efficient_binary";"sort";1;0.000329025333333333;0.00126086264103539;3965678.6;917949.6;20929.2;0.019749421
"ndsort benchmarks";"csv/dtlz1_n2000_m2  efficient_sequential";"sort";1;0.000239397833333333;0.00491899848603148;3588546.6;823721.8;12154;0.014387719
"ndsort benchmarks";"csv/dtlz1_n2000_m3  deductive";"sort";1;0.00308947683333333;0.00357737928178912;51883747.6;7877503.16666667;180542.6;0.186023933
"ndsort benchmarks";"csv/dtlz1_n2000_m3  rank_intersect";"sort";1;0.000301934;0.0150489060086016;2509432.5;346427.333333333;22963.1666666667;0.018072397
"ndsort benchmarks";"csv/dtlz1_n2000_m3  merge";"sort";1;0.0007136374;0.00397512609408346;6347180;1103426.8;41094;0.042839729
"ndsort benchmarks";"csv/dtlz1_n2000_m3  hierarchical";"sort";1;0.003063232;0.0014337451756733;38570554.5;5922247;224734.4;0.183847166
"ndsort benchmarks";"csv/dtlz1_n2000_m3  best_order";"sort";1;0.0015557938;0.0016056215256516;9121871;1639043.5;85510.5;0.093425658
"ndsort benchmarks";"csv/dtlz1_n2000_m3  efficient_binary";"sort";1;0.0010313866;0.00827413368829012;8479692.16666667;2126871.83333333;81817.1666666667;0.062118973
"ndsort benchmarks";"csv/dtlz1_n2000_m3  efficient_sequential";"sort";1;0.000759923;0.00077018824946033;5536254.33333333;1360289.2;65976.3333333333;0.045639154
"ndsort benchmarks";"csv/dtlz1_n2000_m5  deductive";"sort";1;0.00408907433333333;0.00807745693971937;86679015.8;8710596.16666667;85531.1666666667;0.246129475
"ndsort benchmarks";"csv/dtlz1_n2000_m5  rank_intersect";"sort";1;0.0004325782;0.00300545814571449;3671179;442568.4;25864;0.026022922
"ndsort benchmarks";"csv/dtlz1_n2000_m5  merge";"sort";1;0.000660279;0.00442673749446668;5732464.8;842303.2;44264.4;0.039509619
"ndsort benchmarks";"csv/dtlz1_n2000_m5  hierarchical";"sort";1;0.0042275194;0.00110420517486203;38429153.6;5923650.5;362041.666666667;0.253473099
"ndsort benchmarks";"csv/dtlz1_n2000_m5  best_order";"sort";1;0.0024429118;0.00400630652157508;9835836.83333333;1709421;169913.4;0.1469635
"ndsort benchmarks";"csv/dtlz1_n2000_m5  efficient_binary";"sort";1;0.0036538068;0.00146178943056591;18969994;5114969;399194.8;0.21949873
"ndsort benchmarks";"csv/dtlz1_n2000_m5  efficient_sequential";"sort";1;0.00284815733333333;0.00626305263890027;13246503.5;3539807.2;288974.4;0.170819373
"ndsort benchmarks";"csv/dtlz1_n500_m10  deductive";"sort";1;0.000772629;0.000175344493697652;17886744.4;1356088.83333333;6311.66666666667;0.046360585
"ndsort benchmarks";"csv/dtlz1_n500_m10  rank_intersect";"sort";1;0.000150777142857143;0.00447093889716832;1697663.57142857;160754.142857143;294.571428571429;0.011677003
"ndsort benchmarks";"csv/dtlz1_n500_m10  merge";"sort";1;0.000183685;0.00530881427359541;2030320.5;210030.6;3980;0.011788523
"ndsort benchmarks";"csv/dtlz1_n500_m10  hierarchical";"sort";1;0.0005794226;0.000514224222482046;4926466.66666667;1045681.5;51506.2;0.034776582
"ndsort benchmarks";"csv/dtlz1_n500_m10  best_order";"sort";1;0.0003862704;0.00293686804915923;2452690;348291.8;20285;0.023198848
"ndsort benchmarks";"csv/dtlz1_n500_m10  efficient_binary";"sort";1;0.000663278;0.00244796630298935;3496970.2;986836.333333333;73393.8;0.039851836
"ndsort benchmarks";"csv/dtlz1_n500_m10  efficient_sequential";"sort";1;0.0005727368;0.00210334281268431;2844647.33333333;798414.166666667;56644.8;0.034437036
"ndsort benchmarks";"csv/dtlz1_n500_m2  deductive";"sort";1;0.000329833;0.00276660495009459;3340070.66666667;572219.166666667;35312.1666666667;0.019789939
"ndsort benchmarks";"csv/dtlz1_n500_m2  rank_intersect";"sort";1;2.89094594594595e-05;0.00360410079838243;451237.342105263;67226.6315789474;48.6944444444444;0.012078419
"ndsort benchmarks";"csv/dtlz1_n500_m2  merge";"sort";1;8.69125833333333e-05;0.0100543455245695;1094619.61538462;193293.230769231;2002.5;0.011773343
"ndsort benchmarks";"csv/dtlz1_n500_m2  hierarchical";"sort";1;0.0002484516;0.00138622614107051;3673976.4;657450.8;13270.8333333333;0.014919952
"ndsort benchmarks";"csv/dtlz1_n500_m2  best_order";"sort";1;0.000104025;0.0132254354095625;1368047.18181818;242504.545454545;2391.6;0.011741273
